id_an,nom,prenom,sexe,num_dep,num_circo,groupe,email1,email2,email3,adresse_tel,sites_web,twitter,url_an,url_nosdeputes
720046,Dufeu Schubert,Audrey,F,44,8,LREM,audrey.dufeuschubert@assemblee-nationale.fr,,,"Sur rendez-vous Téléphone : 0770217376|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.76.77",https://fr-fr.facebook.com/audreydufeuschubert/|https://twitter.com/audreydufeu|http://audreydufeuschubert.fr,audreydufeu,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720046,https://www.nosdeputes.fr/audrey-dufeu-schubert
606507,Boudié,Florent,H,33,10,LREM,contact@florentboudie.fr,florent.boudie@assemblee-nationale.fr,,"1074 Route du canton 33220 Eynesse|Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP|""L'arrêt minute"" 25 Avenue de Verdun 33500 Libourne",http://www.florentboudie.fr|https://twitter.com/florent_boudie,florent_boudie,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606507,https://www.nosdeputes.fr/florent-boudie
720210,Beauvais,Valérie,F,51,1,LR,valerie.beauvais@assemblee-nationale.fr,,,"Permanence parlementaire 1 Rue de l'Ecu 51100 Reims Téléphone : 03 26 35 20 20|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/valeriebeauvais2017/|https://twitter.com/beauvais2017,beauvais2017,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720210,https://www.nosdeputes.fr/valerie-beauvais
608083,Bourguignon,Brigitte,F,62,6,LREM,brigitte.bourguignon@orange.fr,brigitte.bourguignon@assemblee-nationale.fr,,Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP|BP 231 1 Rue Minguet 62240 Desvres Téléphone : 03 21 32 03 80,http://brigitte-bourguignon.fr|https://twitter.com/BrigBourguignon,BrigBourguignon,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608083,https://www.nosdeputes.fr/brigitte-bourguignon
720146,Masséglia,Denis,H,49,5,LREM,denis.masseglia@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.74.42",https://twitter.com/denis_Masseglia|http://denismasseglia.fr,denis_Masseglia,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720146,https://www.nosdeputes.fr/denis-masseglia
721702,Fauvergue,Jean-Michel,H,77,8,LREM,jean-michel.fauvergue@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721702,https://www.nosdeputes.fr/jean-michel-fauvergue
720092,Ramos,Richard,H,45,6,MODEM,richard.ramos@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.56.76",https://twitter.com/_richardramos,_richardramos,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720092,https://www.nosdeputes.fr/richard-ramos
336175,Pinel,Sylvia,F,82,2,LT,sylvia.pinel@assemblee-nationale.fr,permanencesylviapinel@orange.fr,,"Permanence Parlementaire, 27 Rue Paul Descazeaux 82100 Castelsarrasin Téléphone : 05 63 32 58 81|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/sylvia.pinel/|https://twitter.com/SylviaPinel|http://www.partiradicaldegauche.fr,SylviaPinel,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336175,https://www.nosdeputes.fr/sylvia-pinel
721314,Schellenberger,Raphaël,H,68,4,LR,raphael.schellenberger@assemblee-nationale.fr,,,"Permanence parlementaire 10 Rue de la 1ère Armée 68700 Wattwiller Téléphone : 03 89 28 20 59|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/SchellenbergerR/|http://www.raphael-schellenberger.fr|https://twitter.com/RSCactu|http://parlementaire-schellenberger.fr,RSCactu,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721314,https://www.nosdeputes.fr/raphael-schellenberger
721800,Matras,Fabien,H,83,8,LREM,fabien.matras@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 5 Avenue du Maréchal Juin 83300 Draguignan",https://twitter.com/famatras|http://www.fabien-matras2017.com|https://m.facebook.com/matras.fabien,famatras,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721800,https://www.nosdeputes.fr/fabien-matras
722150,Houlié,Sacha,H,86,2,LREM,sacha.houlie@assemblee-nationale.fr,,,"11 Place de France 86000 Poitiers|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/sacha.houlie/|http://sachahoulie.fr|https://twitter.com/SachaHoulie|http://www.lesjeunesavecmacron.fr,SachaHoulie,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722150,https://www.nosdeputes.fr/sacha-houlie
720170,Grandjean,Carole,F,54,1,LREM,carole.grandjean@assemblee-nationale.fr,carole.grandjean@en-marche.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/GrandjeanCarole/|http://www.carolegrandjean.fr|https://twitter.com/CGrandjean54,CGrandjean54,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720170,https://www.nosdeputes.fr/carole-grandjean
719930,Vallaud,Boris,H,40,3,SOC,boris.vallaud@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.borisvallaud.fr|https://twitter.com/BorisVallaud,BorisVallaud,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719930,https://www.nosdeputes.fr/boris-vallaud
608292,Dubié,Jeanine,F,65,2,LT,jeanine.dubie@assemblee-nationale.fr,,,Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP|Route de Lourdes 2 Rue des Graves 65310 Odos,https://fr-fr.facebook.com/jeaninedubie2017/|http://www.jeaninedubie.fr,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608292,https://www.nosdeputes.fr/jeanine-dubie
719202,Paris,Didier,H,21,5,LREM,didier.paris@assemblee-nationale.fr,permanence.dparis@gmail.com,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.didier-paris.fr|https://fr-fr.facebook.com/didierparis2017/,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719202,https://www.nosdeputes.fr/didier-paris
722022,Romeiro Dias,Laëtitia,F,91,3,LREM,laetitia.romeirodias@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.73.34",https://twitter.com/Romeiro1L|http://www.laetitiaromeirodias.fr|https://www.facebook.com/LRomeiroDias|https://www.facebook.com/LaetitiaRomeiroDiasLegislatives,Romeiro1L,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722022,https://www.nosdeputes.fr/laetitia-romeiro-dias
719412,Le Feur,Sandrine,F,29,4,LREM,sandrine.lefeur@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.74.09",http://www.sandrine-lefeur.fr|https://twitter.com/SandrineLeFeur,SandrineLeFeur,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719412,https://www.nosdeputes.fr/sandrine-le-feur
722008,Leguille-Balloy,Martine,F,85,4,LREM,contact@martineleguilleballoy.fr,martine.leguille-balloy@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Adresse postale BP 80427 85504 Les Herbiers Cedex Téléphone : 06 47 84 79 11",https://fr-fr.facebook.com/LeguilleBalloy/|http://www.martineleguilleballoy.fr|https://twitter.com/LeguilleBalloy,LeguilleBalloy,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722008,https://www.nosdeputes.fr/martine-leguille-balloy
1008,David,Alain,H,33,4,SOC,alain.david@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence 1 Avenue Carnot 33150 Cenon Téléphone : 07 88 44 06 75",http://alain-david.com|http://2017alaindavid.fr|https://twitter.com/AlainDavid_AN|http://lessocialistes.fr/biographie-dalain-david|https://www.facebook.com/AlainDavidAssembleeNationale,AlainDavid_AN,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1008,https://www.nosdeputes.fr/alain-david
719448,Chapelier,Annie,F,30,4,LREM,annie.chapelier@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.annie-chapelier.fr|https://twitter.com/chapelierannie|https://fr-fr.facebook.com/anniechapelier2017/,chapelierannie,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719448,https://www.nosdeputes.fr/annie-chapelier
722252,Rixain,Marie-Pierre,F,91,4,LREM,marie-pierre.rixain@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.57.61|Permanence parlementaire 134 Rue François Mitterrand 91160 Longjumeau Téléphone : 01 69 81 70 35",https://twitter.com/RixainMP,RixainMP,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722252,https://www.nosdeputes.fr/marie-pierre-rixain
345722,Le Grip,Constance,F,92,6,LR,constance.legrip@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/ConstanceLeGrip|https://fr-fr.facebook.com/Deputee.ConstanceLeGrip/|http://constancelegrip.fr,ConstanceLeGrip,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA345722,https://www.nosdeputes.fr/constance-le-grip
719608,Ménard,Emmanuelle,F,34,6,NI,emmanuelle.menard@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.01.59|Permanence parlementaire 18 Rue d'Estienne d'Orves 34500 Béziers Téléphone : 04 67 76 93 11",http://www.menard34.fr,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719608,https://www.nosdeputes.fr/emmanuelle-menard
266774,Furst,Laurent,H,67,6,LR,laurent.furst@assemblee-nationale.fr,,,Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP|10 Rue Saint-Odile 67120 Molsheim,https://fr-fr.facebook.com/profile.php?id=100008830864450/|http://www.laurentfurst.fr,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266774,https://www.nosdeputes.fr/laurent-furst
721450,Lenne,Marion,F,74,5,LREM,marion@espacechablais.com,marion.lenne@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01 40 63 74 62|Permanence parlementaire 12 Place des Arts 74200 Thonon-les-Bains Téléphone : 06 07 36 47 89 Téléphone : 04 50 16 78 28",https://twitter.com/marion_lenne|https://fr-fr.facebook.com/Marion.Lenne.Deputee/|http://www.marionlenne.fr,marion_lenne,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721450,https://www.nosdeputes.fr/marion-lenne
722118,Sylla,Sira,F,76,4,LREM,sira.sylla@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/sirasylla76,sirasylla76,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722118,https://www.nosdeputes.fr/sira-sylla
719972,Sarles,Nathalie,F,42,5,LREM,contact@nathaliesarles.fr,nathalie.sarles@assemblee-nationale.fr,,"Résidence les Pascalines 17 Jardin des Balmes 42120 Le Coteau|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.nathaliesarles.fr,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719972,https://www.nosdeputes.fr/nathalie-sarles
719272,Meunier,Frédérique,F,19,2,LR,frederique.meunier@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|2 Bis Avenue du Président Roosevelt 19100 Brive La Gaillarde Téléphone : 05.55.22.59.47",https://twitter.com/fmeunier19,fmeunier19,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719272,https://www.nosdeputes.fr/frederique-meunier
267306,Chassaigne,André,H,63,5,GDR,andre.chassaigne@assemblee-nationale.fr,chassaigne.a@wanadoo.fr,,"4 Place Jean-Antoine Pourtier 63890 Saint-Amant-Roche-Savine Téléphone : 04 73 95 74 90|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.andrechassaigne.org|https://twitter.com/AndreChassaigne,AndreChassaigne,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267306,https://www.nosdeputes.fr/andre-chassaigne
332614,Juanico,Régis,H,42,1,SOC,regis.juanico@assemblee-nationale.fr,,,"11 Rue de la Résistance 42000 Saint-Etienne Téléphone : 04 77 30 53 60|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/regis.juanico/|https://twitter.com/juanico|http://www.juanico.fr,juanico,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332614,https://www.nosdeputes.fr/regis-juanico
722202,Jumel,Sébastien,H,76,6,GDR,sebastien.jumel@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/sebastienjumel|https://fr-fr.facebook.com/sebastien.jumel.9/,sebastienjumel,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722202,https://www.nosdeputes.fr/sebastien-jumel
720492,Osson,Catherine,F,59,8,LREM,catherine.osson@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/Ossoncatherine,Ossoncatherine,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720492,https://www.nosdeputes.fr/catherine-osson
719194,Courson (de),Yolaine,F,21,4,LREM,yolaine.decourson@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|22 Rue Carnot 21500 Montbard",http://yolainedecourson.fr,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719194,https://www.nosdeputes.fr/yolaine-de-courson
718876,Besson-Moreau,Grégory,H,10,1,LREM,gregory.besson-moreau@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 86 Rue Nationale 10200 Bar-sur-Aube Téléphone : 03 25 27 03 25",https://fr-fr.facebook.com/GBessonMoreau/|https://twitter.com/GBessonMoreau,GBessonMoreau,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718876,https://www.nosdeputes.fr/gregory-besson-moreau
717167,Mahjoubi,Mounir,H,75,16,LREM,mounir.mahjoubi@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/mounir|http://mounir.paris|http://www.mounir2017.fr,mounir,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA717167,https://www.nosdeputes.fr/mounir-mahjoubi
330240,Ciotti,Éric,H,06,1,LR,eric.ciotti@assemblee-nationale.fr,,,"Permanence parlementaire 15 Quai des Deux Emmanuel 06300 Nice Téléphone : 04 92 14 59 00|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.eric-ciotti.com|https://fr-fr.facebook.com/ECIOTTI/|https://twitter.com/ECiotti|http://www.eric-ciotti.fr,ECiotti,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330240,https://www.nosdeputes.fr/eric-ciotti
719684,Dubost,Coralie,F,34,3,LREM,coralie.dubost@en-marche.fr,coralie.dubost@assemblee-nationale.fr,,"14 Avenue Jean Jaurès 34170 Castelnau-le-Lez|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.coraliedubost.fr|https://twitter.com/CoDubost,CoDubost,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719684,https://www.nosdeputes.fr/coralie-dubost
718682,Trompille,Stéphane,H,01,4,LREM,stephane.trompille@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 1 Rue Général Debeney 01000 Bourg-en-Bresse",https://twitter.com/S_Trompille|https://fr-fr.facebook.com/profile.php?id=100011273400352/|https://en-marche.fr|http://www.stephane-trompille.fr|https://www.instagram.com/stephane.trompille/?hl=fr,S_Trompille,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718682,https://www.nosdeputes.fr/stephane-trompille
722094,Hennion,Christine,F,92,3,LREM,christine.hennion@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/Ch_Hennion|http://www.christine-hennion.fr|http://christinehennion.en-marche.fr,Ch_Hennion,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722094,https://www.nosdeputes.fr/christine-hennion
721372,Pichereau,Damien,H,72,1,LREM,damien.pichereau@assemblee-nationale.fr,,,"18 Rue Gougeard 72000 Le Mans Téléphone : 0243236457|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.03.63",http://www.damien-pichereau.fr|https://twitter.com/DamienPichereau,DamienPichereau,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721372,https://www.nosdeputes.fr/damien-pichereau
721836,Barrot,Jean-Noël,H,78,2,MODEM,jean-noel.barrot@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.jnbarrot2017.fr|https://twitter.com/jnbarrot|https://www.jeannoelbarrot.fr,jnbarrot,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721836,https://www.nosdeputes.fr/jean-noel-barrot
720960,Serva,Olivier,H,971,1,LREM,olivier.serva@assemblee-nationale.fr,o.serva@ose.gp,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Eko Zabym derrière boulangerie Rue Abare Providence 97139 Les Abymes Téléphone : 05 90 97 15 08",https://fr-fr.facebook.com/Olivier-SERVA-407236749324296/|http://www.olivierserva.fr|https://twitter.com/olivier_serva,olivier_serva,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720960,https://www.nosdeputes.fr/olivier-serva
721742,Florennes,Isabelle,F,92,4,MODEM,isabelle.florennes@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.32.69",https://fr-fr.facebook.com/isabelle.florennes/|https://twitter.com/iflorennes92|https://fr-fr.facebook.com/isabelle.florennes.12,iflorennes92,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721742,https://www.nosdeputes.fr/isabelle-florennes
721816,Boucard,Ian,H,90,1,LR,ian.boucard@gmail.com,ian.boucard@assemblee-nationale.fr,,"4 Rue Georges Clemenceau 90000 Belfort Téléphone : 03 84 22 19 07|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/IBoucard90/|https://twitter.com/IanBoucard|http://boucard2017.fr|https://fr-fr.facebook.com/@IBoucard90,IanBoucard,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721816,https://www.nosdeputes.fr/ian-boucard
334654,Straumann,Éric,H,68,1,LR,ericstraumann@yahoo.fr,eric.straumann@assemblee-nationale.fr,,"Permanence parlementaire 82 Rue de la Cavalerie 68000 Colmar Téléphone : 09 53 49 18 72|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.05.05",https://twitter.com/ericstraumann|http://ericstraumann.over-blog.com|https://fr-fr.facebook.com/eric.straumann/|http://www.ericstraumann.fr,ericstraumann,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334654,https://www.nosdeputes.fr/eric-straumann
721004,Lakrafi,Amélia,F,999,10,LREM,amal-amelia.lakrafi@en-marche.fr,amelia.lakrafi@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://amelialakrafi.fr|https://twitter.com/amelia_lkf|https://fr-fr.facebook.com/FDEcirco10/,amelia_lkf,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721004,https://www.nosdeputes.fr/amelia-lakrafi
923,Cornut-Gentille,François,H,52,2,LR,francois.cornut-gentille@assemblee-nationale.fr,,,"Permanence 15 Rue du Docteur Desprès 52100 Saint-Dizier Téléphone : 03.25.04.38.85|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.francois-cornut-gentille.fr|https://twitter.com/FCornutGentille|http://www.francois.cornut-gentille.fr,FCornutGentille,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA923,https://www.nosdeputes.fr/francois-cornut-gentille
720728,Mattei,Jean-Paul,H,64,2,MODEM,matteijeanpaul@icloud.com,jean-paul.mattei@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|43 Rue Henri Faisans 64000 Pau",https://fr-fr.facebook.com/mattei64/|https://twitter.com/jp_mattei|http://jp-mattei.fr,jp_mattei,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720728,https://www.nosdeputes.fr/jean-paul-mattei
721486,Naegelen,Christophe,H,88,3,UAI,contact@naegelen.fr,christophe.naegelen@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 78 Quater Boulevard Thiers 88200 Remiremont Téléphone : 03.29.22.30.65",https://fr-fr.facebook.com/ChristopheNaegelenVosges/|http://www.naegelen.fr|https://twitter.com/c_naegelen,c_naegelen,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721486,https://www.nosdeputes.fr/christophe-naegelen
